# Model-estimated failure probability based on synthetic demonstration data; not a validated real-world failure probability.
asset_id,asset_type,substation,location,latitude,longitude,age_years,temperature,temperature_trend,vibration,oil_quality,load_percentage,maintenance_days_ago,maintenance_count,previous_failures,weather_severity,humidity,wind_speed,rainfall,historical_incidents,criticality,downstream_customers,critical_facilities,neighbor_count,failure_within_horizon,failure_probability,failure_risk_percent,risk_category
FDR-242,feeder,Baroda North Substation,Baroda North,22.5756,72.96802,30.6,57.2,falling,3.48,79.8,71.2,216,3,0,63.8,93.9,29.9,87.9,1,Low,20,0,3,0,0.28548488148661677,28.55,MEDIUM
TX-290,transformer,Padra Substation,Padra,22.14597,73.10411,4.7,53.5,stable,2.94,88.0,58.5,159,7,1,22.9,59.8,0.0,56.8,1,Medium,1572,2,6,0,0.001686159589372846,0.17,LOW
BRK-167,breaker,Baroda North Substation,Baroda North,22.55374,73.28923,28.3,64.4,stable,4.61,66.9,63.3,74,7,1,29.3,42.2,20.3,0.0,2,Low,951,0,6,1,0.9704970432059262,97.05,MEDIUM
CAP-147,capacitor_bank,Bharuch Substation,Bharuch,22.5995,73.0684,7.0,57.5,falling,3.7,66.0,67.3,125,5,0,25.3,60.5,10.5,47.4,0,High,2108,2,4,0,0.003828304291221677,0.38,LOW
RCL-150,recloser,Padra Substation,Padra,22.42839,73.44778,2.2,47.5,rising,2.59,89.3,68.5,138,6,1,42.6,56.5,9.3,72.7,1,Low,721,0,5,0,0.0008499401957509446,0.08,LOW
BRK-168,breaker,Karjan Substation,Karjan,22.22922,73.33725,7.0,46.5,falling,2.67,91.7,88.7,127,4,0,42.3,84.6,10.1,40.5,0,High,2515,2,1,0,0.0027080648853020617,0.27,LOW
BRK-169,breaker,Padra Substation,Padra,22.35384,73.19861,26.4,57.9,falling,3.27,77.8,59.1,171,2,0,63.8,81.5,38.4,0.9,0,Medium,1542,2,3,0,0.03723274433457682,3.72,LOW
FDR-243,feeder,Godhra Substation,Godhra,22.00107,73.33459,26.5,65.4,rising,4.04,59.1,69.8,167,6,1,50.9,53.8,22.8,64.0,2,Medium,1304,0,4,0,0.03331791686999475,3.33,LOW
CAP-148,capacitor_bank,Bharuch Substation,Bharuch,22.09841,73.00624,7.4,51.7,rising,2.58,81.9,50.7,18,5,0,44.5,49.8,18.8,49.4,0,Low,321,0,2,0,0.0019277751072810105,0.19,LOW
FDR-244,feeder,Padra Substation,Padra,22.09027,73.29498,9.8,53.1,falling,2.75,85.1,73.0,116,7,0,63.2,22.1,37.5,0.0,0,Low,239,0,1,0,0.0029964605970279365,0.3,LOW
BRK-170,breaker,Anand Substation,Anand,22.41283,73.33253,12.1,49.8,falling,3.22,90.1,86.3,89,7,1,24.7,92.8,18.5,15.0,1,Medium,1773,1,1,0,0.015891089987586343,1.59,LOW
BRK-171,breaker,Nadiad Substation,Nadiad,22.22696,73.22099,25.9,57.8,stable,3.46,76.9,52.1,100,2,0,67.4,39.1,18.5,0.0,1,High,1995,2,2,0,0.010005821241609038,1.0,LOW
TX-291,transformer,Padra Substation,Padra,22.27875,73.29438,5.3,48.9,falling,2.33,91.3,33.0,231,6,1,32.0,49.9,15.1,39.9,1,High,2672,2,3,0,0.001713063523699453,0.17,LOW
TX-292,transformer,Halol Substation,Halol,22.1065,72.93677,41.7,64.9,rising,4.79,61.0,68.9,290,5,1,45.8,66.9,19.1,49.6,1,Medium,1480,1,2,1,0.9837393318144557,98.37,HIGH
FDR-245,feeder,Anand Substation,Anand,22.0863,73.21216,39.7,59.2,stable,4.38,67.5,73.8,220,6,0,42.7,42.3,0.0,86.2,0,Low,775,0,2,1,0.9794333286560754,97.94,MEDIUM
BRK-172,breaker,Karjan Substation,Karjan,21.98875,72.93228,24.4,68.1,falling,5.0,52.8,61.4,288,3,2,58.5,55.4,16.0,11.8,2,High,2389,2,6,1,0.9392832154881028,93.93,MEDIUM
FDR-246,feeder,Baroda North Substation,Baroda North,22.49517,73.02318,36.9,58.6,rising,4.37,58.3,87.6,137,6,0,22.9,48.9,17.0,24.7,0,Medium,1275,1,4,0,0.03950448474653144,3.95,LOW
TX-293,transformer,Baroda North Substation,Baroda North,22.0333,73.47185,25.1,65.1,rising,4.72,56.3,77.9,261,4,0,8.2,44.1,0.0,37.5,0,Medium,1155,0,6,1,0.9934660003457666,99.35,HIGH
BRK-173,breaker,Padra Substation,Padra,22.25099,73.37299,2.1,49.6,stable,3.12,84.6,61.0,163,5,0,22.6,62.8,5.5,4.7,0,High,2016,2,3,0,0.0011841093355476023,0.12,LOW
FDR-247,feeder,Padra Substation,Padra,21.92756,73.18186,16.2,55.6,stable,3.28,75.6,53.8,167,5,0,51.4,56.8,26.7,22.3,0,Medium,1016,0,6,0,0.0030608744173985514,0.31,LOW
TX-294,transformer,Karjan Substation,Karjan,22.24891,73.45854,29.0,71.6,falling,5.01,48.1,78.3,275,5,2,58.8,68.6,27.0,36.6,2,Low,393,0,4,1,0.9939389717781972,99.39,CRITICAL
FDR-248,feeder,Godhra Substation,Godhra,21.95752,73.42407,3.9,55.6,stable,3.17,82.2,64.4,190,4,0,18.6,55.7,28.4,33.1,0,Medium,971,1,3,0,0.0007159347397941175,0.07,LOW
TX-295,transformer,Vadodara Central Substation,Vadodara Central,22.44043,73.33847,39.4,58.0,stable,4.05,63.5,69.0,143,6,0,79.0,46.7,8.2,18.0,0,Medium,1879,2,1,1,0.9896775287130103,98.97,HIGH
FDR-249,feeder,Padra Substation,Padra,22.05532,72.98485,6.9,55.7,stable,3.07,80.4,62.0,111,6,0,38.5,63.4,43.9,50.3,0,Medium,1094,1,6,0,0.0016663648447854925,0.17,LOW
TX-296,transformer,Karjan Substation,Karjan,22.50086,73.36735,11.6,55.7,stable,3.83,79.1,63.5,191,6,0,46.0,60.6,19.9,40.0,0,High,1607,2,5,0,0.0040476379046093134,0.4,LOW
FDR-250,feeder,Anand Substation,Anand,22.32258,73.38511,41.7,69.5,rising,5.18,46.1,60.5,295,4,2,45.0,54.0,18.4,22.4,2,Medium,1132,1,3,1,0.9681207823320135,96.81,MEDIUM
FDR-251,feeder,Karjan Substation,Karjan,21.99104,73.22166,22.0,60.1,stable,3.43,77.4,69.3,116,7,0,30.5,69.7,22.9,21.4,1,High,2513,1,3,0,0.006111097826994001,0.61,LOW
TX-297,transformer,Bharuch Substation,Bharuch,22.1704,73.31094,18.4,58.7,stable,3.92,64.7,87.9,218,4,0,37.4,71.0,46.5,16.6,0,High,2170,3,1,1,0.9799907551100507,98.0,MEDIUM
RCL-151,recloser,Godhra Substation,Godhra,22.5896,73.36815,16.7,55.8,stable,3.14,86.4,72.3,220,3,1,50.3,23.8,0.0,54.2,1,Low,147,0,5,0,0.0037825074732189467,0.38,LOW
TX-298,transformer,Padra Substation,Padra,22.182,73.25871,29.4,64.5,rising,4.75,55.4,82.5,257,5,1,21.6,50.2,16.2,28.8,1,Medium,1743,0,2,1,0.9886301792250397,98.86,HIGH
RCL-152,recloser,Vadodara Central Substation,Vadodara Central,22.52114,73.24169,14.0,60.0,stable,3.8,77.8,54.7,136,0,0,52.6,41.0,15.9,0.0,0,Low,973,0,5,0,0.03060486415186665,3.06,LOW
CAP-149,capacitor_bank,Baroda South Substation,Baroda South,22.264,73.03224,35.2,68.2,stable,5.35,46.6,80.9,255,2,1,41.1,40.0,20.8,79.0,2,Low,84,0,2,1,0.9895924811528508,98.96,HIGH
FDR-252,feeder,Bharuch Substation,Bharuch,22.2039,73.05962,25.7,56.6,stable,3.96,66.9,70.9,205,1,1,0.0,40.4,13.7,102.1,1,Low,518,0,2,0,0.016180634174701152,1.62,LOW
FDR-253,feeder,Vadodara Central Substation,Vadodara Central,22.48277,72.99855,5.3,53.5,falling,2.64,82.3,66.5,23,6,0,32.9,57.6,8.1,67.6,0,High,2575,1,1,0,0.0010940107335453597,0.11,LOW
TX-299,transformer,Padra Substation,Padra,22.50403,73.21308,34.6,65.7,rising,4.51,67.2,63.9,141,4,0,38.9,34.7,15.6,34.7,0,High,2486,1,2,0,0.05788688661036367,5.79,LOW
RCL-153,recloser,Vadodara Central Substation,Vadodara Central,22.54598,73.45385,12.9,60.4,stable,3.2,81.1,59.0,142,7,0,19.0,48.3,20.8,44.5,0,Medium,1352,0,4,0,0.00369690433815958,0.37,LOW
FDR-254,feeder,Karjan Substation,Karjan,22.37462,72.94716,30.7,57.6,falling,3.73,64.3,74.5,255,6,1,33.3,64.8,39.3,8.0,1,Medium,1528,2,2,1,0.9775705467988532,97.76,MEDIUM
FDR-255,feeder,Godhra Substation,Godhra,22.20181,73.07086,6.8,56.0,stable,3.22,69.2,64.5,194,4,0,25.1,91.4,25.8,60.4,0,Low,167,0,1,0,0.00796149287840411,0.8,LOW
FDR-256,feeder,Nadiad Substation,Nadiad,22.38075,73.16276,23.0,55.8,falling,3.78,82.7,87.9,218,7,0,23.1,62.9,21.9,0.0,0,Medium,1185,0,6,0,0.031240525015889694,3.12,LOW
CAP-150,capacitor_bank,Godhra Substation,Godhra,22.50207,72.90928,15.0,60.1,rising,4.24,67.3,73.5,72,1,0,26.2,34.6,0.0,0.0,0,High,2356,2,2,0,0.009521171830059528,0.95,LOW
FDR-257,feeder,Baroda South Substation,Baroda South,22.57824,73.35298,15.4,50.1,falling,2.58,79.0,57.9,66,10,0,35.1,47.9,21.2,85.6,0,Low,624,0,4,0,0.004833066159282132,0.48,LOW
FDR-258,feeder,Padra Substation,Padra,22.1364,73.34125,13.7,59.5,rising,3.8,68.0,83.9,297,7,0,46.8,45.2,7.3,86.7,0,Medium,1226,0,5,0,0.01333697181130964,1.33,LOW
FDR-259,feeder,Baroda North Substation,Baroda North,22.36458,73.17684,36.7,63.5,stable,3.67,75.2,60.3,218,3,0,53.0,57.6,3.5,87.7,0,Medium,1379,1,6,0,0.04697181206679458,4.7,LOW
FDR-260,feeder,Padra Substation,Padra,22.16666,73.27172,37.7,57.3,stable,3.69,71.9,49.9,192,4,0,40.2,44.0,1.8,3.4,0,Medium,1696,2,4,0,0.03452745593997523,3.45,LOW
FDR-261,feeder,Anand Substation,Anand,22.57233,73.45426,12.8,52.7,stable,2.93,82.7,55.7,177,4,0,31.1,76.7,13.5,35.5,0,High,1523,2,5,0,0.0010757608606944155,0.11,LOW
TX-300,transformer,Baroda South Substation,Baroda South,22.56614,73.19378,42.0,58.2,falling,3.54,75.1,47.1,304,5,0,72.1,37.2,8.4,95.6,0,Low,816,0,1,1,0.9937873271067966,99.38,HIGH
FDR-262,feeder,Padra Substation,Padra,22.48699,73.02611,13.6,50.5,rising,3.07,88.6,59.5,221,5,0,31.2,72.4,11.0,51.9,0,Low,600,0,1,0,0.0019381106883497264,0.19,LOW
TX-301,transformer,Halol Substation,Halol,21.92463,73.11232,8.6,51.9,rising,2.75,78.3,47.3,179,6,0,16.8,75.8,19.4,59.1,0,High,2141,1,1,0,0.001018352120681824,0.1,LOW
FDR-263,feeder,Baroda North Substation,Baroda North,22.45461,73.16987,37.7,66.6,rising,4.55,62.4,68.3,263,4,2,23.2,72.6,12.9,91.7,2,High,1885,3,4,1,0.9802830700203455,98.03,MEDIUM
TX-302,transformer,Baroda South Substation,Baroda South,22.51774,72.92572,40.3,58.3,stable,3.9,75.0,69.4,135,5,0,4.1,42.2,17.9,26.8,1,Medium,1184,1,1,0,0.6553784659113966,65.54,MEDIUM
FDR-264,feeder,Godhra Substation,Godhra,22.3105,73.49706,29.3,67.9,falling,4.74,55.5,82.5,270,3,1,64.2,44.4,10.2,36.1,1,Low,20,0,4,1,0.9971337287616359,99.71,CRITICAL
FDR-265,feeder,Godhra Substation,Godhra,22.04013,72.98593,13.9,52.4,stable,3.55,84.5,81.7,231,6,1,30.4,64.5,21.0,61.3,1,Low,20,1,2,0,0.007964585478851002,0.8,LOW
TX-303,transformer,Nadiad Substation,Nadiad,22.23868,73.12735,23.9,57.5,stable,3.71,72.9,73.8,257,5,0,20.4,50.2,12.6,53.7,0,Low,694,1,3,0,0.26077285818889545,26.08,MEDIUM
RCL-154,recloser,Bharuch Substation,Bharuch,22.56968,73.45565,33.6,56.2,stable,3.33,80.1,69.0,204,3,0,0.0,62.5,27.9,48.2,0,Low,769,0,2,0,0.012027702239135003,1.2,LOW
TX-304,transformer,Karjan Substation,Karjan,22.35122,73.34227,19.8,54.9,falling,3.63,70.0,77.1,193,6,0,29.1,80.8,14.1,66.9,0,High,1856,2,6,0,0.013504819869328017,1.35,LOW
TX-305,transformer,Vadodara Central Substation,Vadodara Central,22.40314,73.02854,12.2,55.0,stable,2.54,81.2,50.6,81,7,0,2.8,58.6,23.7,50.7,0,High,2250,1,4,0,0.0015720357462984883,0.16,LOW
CAP-151,capacitor_bank,Baroda South Substation,Baroda South,22.38532,73.33323,34.1,62.1,stable,4.69,60.9,57.6,299,6,0,80.4,35.7,13.4,107.6,0,Medium,1030,0,2,0,0.03759156382106388,3.76,LOW
BRK-174,breaker,Bharuch Substation,Bharuch,21.91599,72.98953,37.9,62.2,falling,3.9,65.7,71.8,158,7,0,28.1,67.0,7.7,50.0,0,Low,482,0,1,1,0.9812953580857255,98.13,HIGH
BRK-175,breaker,Karjan Substation,Karjan,22.54679,73.47607,13.2,65.0,stable,4.84,67.0,93.1,250,5,0,41.9,34.5,18.0,66.4,0,Medium,1533,1,6,1,0.9822319683836022,98.22,HIGH
BRK-176,breaker,Baroda South Substation,Baroda South,22.04588,72.90805,6.0,47.1,rising,2.48,89.1,64.7,138,5,1,7.2,57.2,0.0,55.7,1,Low,862,0,3,0,0.00702740205134869,0.7,LOW
BRK-177,breaker,Nadiad Substation,Nadiad,22.46733,73.34159,35.8,70.6,stable,5.08,56.2,84.2,304,5,0,44.1,74.8,31.9,0.0,0,High,1904,1,1,1,0.9870196400168081,98.7,HIGH
RCL-155,recloser,Karjan Substation,Karjan,22.19572,73.11709,1.8,48.1,falling,2.85,81.9,71.6,168,4,0,54.7,64.2,14.8,122.2,0,Medium,1441,4,1,0,0.0036763159663706227,0.37,LOW
TX-306,transformer,Halol Substation,Halol,22.07479,72.97482,32.7,55.3,stable,3.42,77.4,59.3,153,0,0,31.5,39.3,40.4,79.0,0,Low,1003,0,1,0,0.016486525829535893,1.65,LOW
RCL-156,recloser,Vadodara Central Substation,Vadodara Central,21.92711,72.91599,28.4,62.7,stable,4.41,68.4,75.3,168,5,0,37.9,72.8,31.8,37.5,1,Low,406,1,1,0,0.04311965501234009,4.31,LOW
BRK-178,breaker,Padra Substation,Padra,22.06043,72.94782,22.5,55.9,rising,3.72,73.1,73.6,174,7,1,56.7,65.7,23.8,53.6,1,Low,454,0,6,1,0.9353131305391158,93.53,MEDIUM
CAP-152,capacitor_bank,Bharuch Substation,Bharuch,22.54538,73.403,9.6,50.6,stable,3.12,77.9,52.9,254,4,0,13.3,60.4,30.3,0.0,0,Medium,2535,0,4,0,0.0012428469135157766,0.12,LOW
FDR-266,feeder,Baroda South Substation,Baroda South,22.06517,73.36096,31.8,56.5,rising,3.66,71.9,80.4,165,3,0,63.4,56.4,14.9,0.0,0,Low,126,1,5,0,0.03223747240535132,3.22,LOW
CAP-153,capacitor_bank,Karjan Substation,Karjan,22.22427,73.16341,1.1,51.6,falling,3.11,82.1,85.4,193,1,0,38.3,68.4,1.7,71.7,0,High,2049,1,2,0,0.0026546297227255998,0.27,LOW
FDR-267,feeder,Karjan Substation,Karjan,21.9469,73.39353,5.4,51.5,rising,3.18,75.6,79.4,173,6,0,54.5,51.8,0.0,17.3,0,High,1787,3,1,0,0.0012459333060119296,0.12,LOW
CAP-154,capacitor_bank,Baroda South Substation,Baroda South,22.25312,73.49583,24.8,51.1,rising,3.31,72.5,72.8,163,6,0,12.2,87.0,8.1,98.8,0,Medium,1082,1,5,0,0.012677033435798972,1.27,LOW
RCL-157,recloser,Baroda North Substation,Baroda North,22.58076,73.12428,23.2,58.4,rising,3.84,66.4,67.5,168,2,0,34.6,46.3,16.7,101.7,0,Medium,1881,1,4,0,0.07272318238515849,7.27,LOW
FDR-268,feeder,Anand Substation,Anand,22.30502,73.49943,38.1,61.0,stable,3.71,74.6,83.4,226,5,1,46.6,45.8,6.1,52.2,1,High,1742,3,4,0,0.03297871358903034,3.3,LOW
FDR-269,feeder,Anand Substation,Anand,22.36902,73.13889,40.8,59.7,stable,4.54,65.0,82.5,259,4,0,65.8,61.8,6.2,49.1,0,Medium,1853,0,6,1,0.9951341463561222,99.51,CRITICAL
TX-307,transformer,Karjan Substation,Karjan,22.57211,73.3672,12.7,54.4,rising,2.67,72.7,56.1,165,4,0,35.2,69.0,16.9,44.1,0,Medium,647,1,5,0,0.0013015049093163856,0.13,LOW
FDR-270,feeder,Padra Substation,Padra,22.40031,72.96478,44.5,65.0,stable,4.89,54.5,76.5,236,10,0,76.1,93.2,0.0,40.6,0,Medium,1814,2,2,1,0.9984798547074556,99.85,CRITICAL
BRK-179,breaker,Anand Substation,Anand,22.49159,73.18203,25.5,58.8,rising,4.09,72.3,73.4,200,4,0,59.0,59.8,21.2,36.3,0,Low,480,1,4,0,0.07229334507521631,7.23,LOW
CAP-155,capacitor_bank,Baroda North Substation,Baroda North,22.36422,73.27044,25.1,59.2,stable,3.53,70.5,76.5,115,6,0,47.1,81.4,17.5,66.1,0,Medium,887,2,5,0,0.09435558593286952,9.44,MEDIUM
BRK-180,breaker,Karjan Substation,Karjan,21.93114,72.96803,17.8,54.4,falling,3.41,73.4,77.0,196,4,0,31.5,51.1,3.1,89.8,0,Low,592,0,6,0,0.007552145009958486,0.76,LOW
FDR-271,feeder,Anand Substation,Anand,22.10532,73.1258,18.4,52.6,rising,3.06,82.1,83.0,135,4,0,62.4,58.4,18.1,14.6,0,Low,20,0,1,0,0.009321221841221292,0.93,LOW
CAP-156,capacitor_bank,Padra Substation,Padra,22.49993,73.12172,20.2,56.4,stable,4.22,70.7,79.5,168,2,0,49.7,19.7,25.5,50.2,0,Medium,400,0,2,0,0.04322796979542483,4.32,LOW
CAP-157,capacitor_bank,Baroda South Substation,Baroda South,21.94713,72.91665,15.7,60.5,rising,4.3,64.6,87.9,224,5,0,52.7,81.1,13.9,0.0,0,Medium,1615,0,5,1,0.8406842625228873,84.07,MEDIUM
TX-308,transformer,Baroda North Substation,Baroda North,22.55169,73.06392,12.1,52.3,stable,2.85,87.1,64.9,125,7,1,53.9,37.6,19.4,18.4,1,Medium,1216,1,1,0,0.0013125950148203923,0.13,LOW
BRK-181,breaker,Nadiad Substation,Nadiad,22.11683,72.97404,5.9,55.7,rising,3.99,69.5,69.4,283,2,0,53.9,67.4,8.8,8.5,0,Low,478,2,2,0,0.007115262700853834,0.71,LOW
BRK-182,breaker,Padra Substation,Padra,22.58401,73.3093,12.8,48.2,falling,2.73,82.5,64.5,227,5,0,0.0,62.3,20.5,68.4,0,Low,1166,0,6,0,0.001181727860778652,0.12,LOW
CAP-158,capacitor_bank,Baroda North Substation,Baroda North,22.07845,73.32885,30.2,61.7,stable,3.93,73.8,74.7,232,1,0,34.3,66.2,12.4,83.7,0,Low,434,0,1,1,0.9648675666117799,96.49,MEDIUM
FDR-272,feeder,Godhra Substation,Godhra,22.54175,73.47331,40.3,59.0,rising,4.27,71.9,69.9,214,4,0,34.6,66.3,10.3,0.0,1,Low,386,0,3,1,0.9762202463459122,97.62,MEDIUM
FDR-273,feeder,Padra Substation,Padra,22.3055,73.4929,27.5,55.2,stable,3.71,77.8,66.9,175,5,0,12.0,48.0,14.8,0.2,0,High,2311,2,5,0,0.009703785458008138,0.97,LOW
BRK-183,breaker,Karjan Substation,Karjan,22.26502,73.04296,6.8,49.0,rising,2.31,80.5,56.8,129,8,0,54.0,54.8,8.2,39.5,0,High,2476,1,2,0,0.0006821740381005301,0.07,LOW
TX-309,transformer,Baroda North Substation,Baroda North,22.25555,73.27883,25.9,61.0,stable,3.58,80.9,64.9,175,5,0,49.0,65.8,18.7,44.9,0,Low,359,0,1,0,0.03174638373108773,3.17,LOW
FDR-274,feeder,Halol Substation,Halol,22.12147,73.30577,5.1,51.9,stable,3.36,73.0,75.4,134,7,0,30.2,57.7,10.2,52.3,0,Low,20,0,5,0,0.001452711060781964,0.15,LOW
TX-310,transformer,Anand Substation,Anand,22.59075,72.90095,15.5,55.5,stable,3.42,73.0,71.6,104,1,0,56.1,54.3,21.9,68.9,0,High,2003,1,2,0,0.013959164929729121,1.4,LOW
TX-311,transformer,Vadodara Central Substation,Vadodara Central,22.52839,73.23945,21.7,58.6,rising,3.77,72.8,72.5,85,4,0,51.3,35.9,12.3,65.8,0,Medium,1702,0,5,0,0.02218341713514128,2.22,LOW
RCL-158,recloser,Halol Substation,Halol,22.49835,73.35663,38.1,58.6,falling,3.73,79.7,85.3,194,7,0,71.2,36.6,33.1,8.8,0,Low,63,2,5,0,0.017261509634678547,1.73,LOW
FDR-275,feeder,Baroda South Substation,Baroda South,22.31134,73.16957,5.0,53.3,stable,2.44,84.8,58.8,160,6,0,10.2,74.9,26.6,24.4,0,Low,509,0,5,0,0.0013142526690361432,0.13,LOW
CAP-159,capacitor_bank,Nadiad Substation,Nadiad,22.56545,73.17561,17.4,61.3,rising,3.31,72.9,56.7,215,7,0,69.6,74.6,18.0,50.3,0,Low,357,0,3,1,0.9588921268155248,95.89,MEDIUM
TX-312,transformer,Halol Substation,Halol,22.38861,73.46927,22.4,66.7,falling,4.5,59.1,67.6,232,9,0,77.9,72.5,13.5,94.7,1,Low,147,0,6,1,0.9883252607899022,98.83,HIGH
FDR-276,feeder,Anand Substation,Anand,22.3018,73.08736,39.7,68.9,rising,4.82,58.4,84.4,149,4,0,49.3,43.2,21.7,127.4,0,Medium,1381,1,5,1,0.9960553900391658,99.61,CRITICAL
BRK-184,breaker,Godhra Substation,Godhra,21.92487,73.09937,39.1,62.6,rising,4.59,62.2,71.7,370,3,0,0.0,46.8,17.5,0.0,0,Low,502,1,1,1,0.9829379291914859,98.29,HIGH
BRK-185,breaker,Karjan Substation,Karjan,22.59752,73.4346,10.4,60.4,stable,3.68,79.1,62.9,213,2,0,78.5,82.7,25.4,77.1,0,Low,350,0,6,0,0.00562291242163352,0.56,LOW
FDR-277,feeder,Padra Substation,Padra,22.47726,73.25644,44.2,64.8,falling,4.11,63.9,63.9,335,8,1,54.2,50.8,8.4,10.0,2,High,2299,2,6,1,0.9930601105823015,99.31,HIGH
TX-313,transformer,Bharuch Substation,Bharuch,22.18429,73.27259,30.3,56.9,falling,3.27,80.4,72.0,184,5,1,36.6,68.3,19.1,16.7,1,Low,1203,0,1,0,0.013183466098263935,1.32,LOW
TX-314,transformer,Nadiad Substation,Nadiad,22.52342,73.10387,35.9,58.7,falling,3.79,77.3,76.0,197,5,0,36.7,60.3,33.6,69.3,0,Medium,1956,0,6,1,0.9386953315340482,93.87,MEDIUM
TX-315,transformer,Halol Substation,Halol,21.9021,73.10893,27.2,53.1,stable,3.6,81.6,67.6,83,3,0,7.5,67.3,17.1,29.3,0,Medium,1080,1,1,0,0.005467360199530206,0.55,LOW
CAP-160,capacitor_bank,Vadodara Central Substation,Vadodara Central,21.90913,72.91153,28.0,53.4,rising,3.38,69.8,54.3,71,3,0,34.8,74.2,9.8,34.2,0,Low,490,0,5,0,0.019901943670005674,1.99,LOW
RCL-159,recloser,Padra Substation,Padra,22.13392,72.90483,2.9,48.6,rising,2.16,94.9,52.1,111,8,0,27.9,50.2,30.8,73.0,0,Low,322,0,2,0,0.0008333571654402392,0.08,LOW
TX-316,transformer,Anand Substation,Anand,22.48725,72.92784,40.5,57.1,rising,3.57,64.9,63.0,185,7,0,31.1,58.1,9.7,48.2,0,Low,295,2,4,1,0.9880869479363045,98.81,HIGH
FDR-278,feeder,Padra Substation,Padra,21.96141,73.25605,40.0,62.7,rising,4.56,51.6,54.8,274,5,3,32.9,66.5,13.3,72.1,3,Medium,984,0,2,1,0.9890531356441618,98.91,HIGH
FDR-279,feeder,Baroda South Substation,Baroda South,22.02665,73.15887,36.4,56.9,rising,3.76,65.1,65.8,131,4,1,98.4,52.4,13.1,54.4,1,High,2105,2,1,0,0.03163400266409385,3.16,LOW
TX-317,transformer,Karjan Substation,Karjan,22.38351,73.12903,35.6,66.0,falling,4.79,58.3,71.7,148,4,0,20.5,41.9,27.1,80.7,0,Medium,1528,0,6,1,0.9645543238935212,96.46,MEDIUM
BRK-186,breaker,Bharuch Substation,Bharuch,22.36374,72.99329,22.1,61.5,stable,4.6,64.8,61.5,334,5,0,42.9,54.3,18.1,50.7,0,Low,618,2,2,1,0.9875193010726898,98.75,HIGH
TX-318,transformer,Halol Substation,Halol,22.49534,72.97632,3.9,55.9,falling,2.76,85.6,48.4,96,5,0,5.6,27.3,0.0,30.6,0,High,2746,2,3,0,0.007763288772900609,0.78,LOW
TX-319,transformer,Godhra Substation,Godhra,22.59347,72.9538,15.8,48.6,rising,3.19,80.2,71.1,227,5,0,24.1,41.4,20.5,52.9,0,Low,310,0,2,0,0.002358279501814743,0.24,LOW
CAP-161,capacitor_bank,Baroda North Substation,Baroda North,22.1841,73.43088,8.0,54.6,stable,3.05,87.4,80.8,216,5,0,1.2,48.2,21.9,0.0,0,Low,141,0,3,0,0.0010771525869227722,0.11,LOW
FDR-280,feeder,Vadodara Central Substation,Vadodara Central,22.32316,73.00036,4.7,51.1,stable,2.51,88.9,57.7,171,5,0,66.8,16.9,29.7,21.0,0,Low,20,0,6,0,0.0006090098157633773,0.06,LOW
CAP-162,capacitor_bank,Vadodara Central Substation,Vadodara Central,21.96866,73.27366,7.5,49.5,stable,2.97,85.9,79.5,224,4,0,23.1,42.4,0.4,0.0,0,Medium,641,3,5,0,0.002811999282296443,0.28,LOW
FDR-281,feeder,Nadiad Substation,Nadiad,22.48412,73.409,25.6,64.0,falling,3.98,66.1,66.1,56,8,0,31.1,47.7,23.5,42.4,0,Low,1254,0,6,0,0.36332340601776386,36.33,MEDIUM
FDR-282,feeder,Bharuch Substation,Bharuch,22.31625,73.20167,30.7,66.6,stable,4.81,65.8,60.0,299,3,3,0.0,49.9,23.7,76.7,3,High,2122,2,6,0,0.036496461135616796,3.65,LOW
TX-320,transformer,Godhra Substation,Godhra,21.9957,73.12077,1.3,51.8,falling,2.72,86.1,44.9,51,6,0,57.0,58.3,8.6,18.2,0,Low,601,0,3,0,0.0006257348947410537,0.06,LOW
RCL-160,recloser,Nadiad Substation,Nadiad,22.38038,72.97319,25.0,52.8,stable,3.2,81.9,74.1,215,6,0,30.3,40.2,21.0,18.8,0,High,1875,2,6,0,0.005880764263574777,0.59,LOW
CAP-163,capacitor_bank,Baroda South Substation,Baroda South,22.50879,73.46026,5.1,53.1,rising,2.92,83.5,69.6,170,7,1,24.1,58.4,10.6,68.3,1,Low,20,0,2,0,0.0008069199997783879,0.08,LOW
BRK-187,breaker,Vadodara Central Substation,Vadodara Central,22.12784,73.21149,20.6,58.3,stable,3.49,71.0,61.2,218,8,0,69.2,79.4,22.9,20.2,0,High,1587,4,3,0,0.019453672940874137,1.95,LOW
TX-321,transformer,Baroda South Substation,Baroda South,22.00792,73.36534,38.3,62.6,stable,4.63,65.3,67.5,206,4,1,29.7,63.0,3.6,19.0,2,Low,407,0,6,1,0.9945305336939931,99.45,CRITICAL
BRK-188,breaker,Karjan Substation,Karjan,22.38383,73.39698,11.8,52.4,stable,3.31,80.1,50.6,89,6,0,33.4,45.4,0.8,47.0,0,Medium,1779,1,4,0,0.002328660295677136,0.23,LOW
TX-322,transformer,Bharuch Substation,Bharuch,22.49173,73.39418,43.8,62.1,rising,4.52,60.2,103.7,263,1,0,20.5,46.2,17.8,60.8,1,Medium,1027,1,6,1,0.9962275022974515,99.62,CRITICAL
